k,E_ux,E_uy,E_uz
454.0,0.026397266312226556,0.026231937765860528,0.025221371316157103
455.0,0.02631841327488177,0.026075200971657286,0.02508462265882739
456.0,0.026342178463327467,0.026140682879534263,0.02508873903856403
457.0,0.02630076294860597,0.02617159407733573,0.025117054973608634
458.0,0.026251236823828933,0.026167215655838953,0.025100479909252807
459.0,0.026207402632522376,0.02607539796979769,0.02497540558068034
460.0,0.0262136073039054,0.026107338823063514,0.024997781071209934
461.0,0.026146413094168975,0.02595670545315932,0.02494699484934603
462.0,0.02621019590298766,0.02600813482207487,0.024908318619111365
463.0,0.026130797030889583,0.025948605338804772,0.02486225790650229
464.0,0.02602931366298784,0.025935718990665414,0.02482985506542443
465.0,0.026129003689952076,0.026000951286884157,0.024932662979590084
466.0,0.025968670173443443,0.02587605003809516,0.024795916525141272
467.0,0.025978265606321608,0.02598069682609519,0.024757027215008543
468.0,0.025966779256496146,0.025869982421843372,0.02477164500716968
469.0,0.02595036444853022,0.02589245745173465,0.024758676918932444
470.0,0.025961787910453397,0.025893030371380642,0.02478944730269659
471.0,0.025928442825049792,0.025870306280573917,0.02470847736275487
472.0,0.025966595119738194,0.025917663618164395,0.02475273354108732
473.0,0.025872758578560504,0.025827506086536625,0.024665285027068953
474.0,0.0259214592981983,0.025875042772626786,0.024657662338592023
475.0,0.02587600527141335,0.025853322719892786,0.02462883973478032
476.0,0.025844402693651083,0.025809795173930002,0.02458060045286948
477.0,0.025916091531716087,0.025925113898660684,0.024659459018273808
478.0,0.02578570927223573,0.025789574799330434,0.024512114748495427
479.0,0.025803161233247836,0.025822582012405147,0.02456934180340586
480.0,0.025879223107989045,0.025857797644361497,0.02458189161142044
481.0,0.0258058180020268,0.025822324191906897,0.024567493499999295
482.0,0.025950542735039737,0.025964420220440945,0.02462486499923421
483.0,0.025819615079686904,0.025844650509594214,0.02453949579085993
484.0,0.025798886492447555,0.02585679990695239,0.024561857752814054
485.0,0.025840956964353137,0.02588546745398691,0.02458138988342313
486.0,0.02581416098271639,0.02587319604273462,0.024533150860812182
487.0,0.025818208586846303,0.025909326010515692,0.024579774543583146
488.0,0.025806515856660966,0.025861666932633497,0.024540869147601528
489.0,0.02586402085596535,0.025910561670231615,0.02454800204596755
490.0,0.025804823047183463,0.0259554411985429,0.024578482323245488
491.0,0.02579382514824028,0.025805369832743532,0.024484999316539958
492.0,0.025885066753258464,0.0259963649043768,0.02462202370474035
493.0,0.025833476905726023,0.026007111191435672,0.024531968811839843
494.0,0.025856757541156888,0.02601356272627225,0.02455749779434836
495.0,0.02578583769521209,0.025919446090401674,0.024484389196351406
496.0,0.02591653446851433,0.026088516856903627,0.02461758427664377
497.0,0.02596367290012545,0.026085392217663983,0.024650987205749725
498.0,0.025883212175506484,0.025982919737507174,0.024553147657414974
499.0,0.025890453795903948,0.026039134272224346,0.024583825659508764
500.0,0.025965054028602937,0.02614576713150841,0.024653310995863167
501.0,0.026008051668667435,0.026163872137346812,0.02470335937460793
502.0,0.02590324166384168,0.026135344065839797,0.024591952108544445
503.0,0.025965248463287207,0.026149382586809003,0.024630893149836897
504.0,0.026060775834147062,0.02626165179227759,0.02468928207409577
505.0,0.0260862234810427,0.026316342123035588,0.024743563874236454
506.0,0.026078009372484633,0.026285961959586546,0.024754819884763652
507.0,0.02605544170088331,0.026259284141481123,0.024673050948092544
508.0,0.02611121161313846,0.02635292170101454,0.024763473883045548
509.0,0.02621654537789984,0.026384258000927238,0.02480028773897198
510.0,0.026151672015403714,0.02640388709990732,0.02483171808399749
511.0,0.02618728526414132,0.026475028357683058,0.0248021051647302
512.0,0.026082065203270697,0.026375370802488154,0.024737850938435196
513.0,0.02612678285414036,0.026370619114006844,0.024775094937655555
514.0,0.02586726284669881,0.026090980667628407,0.0245159725007788
515.0,0.025603846898324276,0.025868538943253565,0.024301295868890536
516.0,0.025464382230665283,0.025693844778042884,0.024122080324164782
517.0,0.025351737389401458,0.025553955133367202,0.023957697086483015
518.0,0.025132241394921713,0.02534468233813788,0.023816505405713898
519.0,0.024981524672753684,0.025161384566882106,0.023629414555847723
520.0,0.024697316394914032,0.024940959153467366,0.023424341785426305
521.0,0.024692682088325986,0.02493165233469357,0.02342179551239313
522.0,0.024422829967362013,0.024653236210499436,0.02312956863632016
523.0,0.024327872789910745,0.024521206161103433,0.023021073765790354
524.0,0.024117630742870367,0.024277967697409062,0.02285403294153155
525.0,0.02397929988521351,0.024160810458195486,0.022759615837741973
526.0,0.023751838619569362,0.023905329596150843,0.02245159725230202
527.0,0.023697125662888435,0.023863327546328823,0.022400720622072948
528.0,0.023490325859820537,0.023713005748449662,0.0222624973363676
529.0,0.023355357379084334,0.023584830569868716,0.022097227590933376
530.0,0.02327390420983799,0.023461966358307537,0.021980675830272724
531.0,0.023066031846820566,0.02323967226014941,0.021767912728588332
532.0,0.02291780506401583,0.02310130874902952,0.021672583912173356
533.0,0.022762818978597683,0.022949754280481294,0.021527826201531958
534.0,0.02261462573961729,0.022826355179793763,0.021416554461746336
535.0,0.02243993541344869,0.022649572958518823,0.02120462324908765
536.0,0.0223263140244728,0.022555959453060322,0.021097370125078188
537.0,0.022134199097524853,0.022351949387361826,0.020928726303833595
538.0,0.02203509661885773,0.02229565641585776,0.02086079965180175
539.0,0.021860505435089637,0.022104749606973798,0.020706083955800727
540.0,0.021716605073843962,0.021996438589475746,0.020550916365395848
541.0,0.021588754221815137,0.021863692253362346,0.02039756694503773
542.0,0.021480987631249678,0.02173716033692999,0.020325616730810202
543.0,0.021292915760333857,0.021585741331889587,0.020167507932439602
544.0,0.02111058937657225,0.021460572590149524,0.0200184690037567
545.0,0.02106450533013031,0.021354817850351655,0.019947809851749657
546.0,0.020880855881002133,0.021166546913066298,0.019736247343621324
547.0,0.020745013961333606,0.0210792050747672,0.01964769386047406
548.0,0.020581247065553553,0.020976157191405897,0.01954031264258508
549.0,0.020420456107305297,0.02078272275850999,0.019346920810910124
550.0,0.02036549227682503,0.020693741174064015,0.019300466200646352
551.0,0.020133464613470743,0.02052230870140032,0.01910773498560751
552.0,0.02008734134390204,0.020477412319822946,0.019045411603537152
553.0,0.019926794234469334,0.020289573703671075,0.018876555438816434
554.0,0.019759548369616853,0.020192389601122712,0.018747270839768133
555.0,0.019646842298485106,0.020047801769195104,0.018661847917830737
556.0,0.01952292092385952,0.019970883613020907,0.018513910609972338
557.0,0.01940612616960959,0.01985816645852838,0.018403691752417968
558.0,0.01919695882005423,0.019715922070029677,0.018245674176405036
559.0,0.01913554218315521,0.01959614587781495,0.018166841078098482
560.0,0.019001537415648907,0.019506892862783422,0.01802704770714928
561.0,0.01889459348626025,0.01945922617045503,0.01792870406414901
562.0,0.018775730294079578,0.019315585337088707,0.0178622046256928
563.0,0.01855513085444257,0.01908911926592116,0.017621323823175012
564.0,0.018562589443452397,0.01908467677738457,0.01761532176712133
565.0,0.018410960072949577,0.01898185351257292,0.017491236119061438
566.0,0.018271834501492532,0.018820808830820237,0.017339072272666286
567.0,0.018082376536290645,0.01864404229385289,0.017176576463789266
568.0,0.01804927611256503,0.01861832679985935,0.01714717876964819
569.0,0.017911166614395863,0.01849901149698782,0.016998091510244135
570.0,0.017791893388112687,0.018370074582950733,0.016903302249126
571.0,0.01764733801419208,0.018232731990996034,0.0167717279635633
572.0,0.017565285765503914,0.018186683247844955,0.016666837987246375
573.0,0.017446132009662857,0.018058248626398536,0.016562432504866786
574.0,0.017316842067215173,0.017962179241293518,0.01645303880326626
575.0,0.017171859856291685,0.017840235801765497,0.016331856827117273
576.0,0.017096920516236354,0.01778266074589757,0.016280534948490806
577.0,0.01697328580942614,0.017664141602089962,0.016148308302412415
578.0,0.016872158785502828,0.01752960534671316,0.0160479176910429
579.0,0.01678070479941299,0.017450797253543406,0.01596076913140837
580.0,0.01661085307632848,0.017345283833187723,0.01581809344029991
581.0,0.016567945770882768,0.01732204872427702,0.01579671432150436
582.0,0.01639138070162017,0.017114948033648054,0.015609769490530844
583.0,0.016314847939909945,0.01707758892308593,0.015545871843155283
584.0,0.0161885960640871,0.016923038838017164,0.015401690898616512
585.0,0.01615045245827933,0.01687996079821701,0.015358155886275962
586.0,0.015993339608691166,0.01675255390926642,0.01521252502869867
587.0,0.015887189669205333,0.01664395577241739,0.015123265463809724
588.0,0.015781113520076297,0.016561452433884048,0.015036721993364567
589.0,0.015686233558408435,0.016449020840830067,0.014920334015394526
590.0,0.015553348452497716,0.016345297199428944,0.014830884901472057
591.0,0.01547650216036309,0.016248435578816424,0.014738391544872354
592.0,0.01537580197430392,0.01613556597276139,0.01464144702128163
593.0,0.015280848648905991,0.016061964915241228,0.014564548477404352
594.0,0.015206796616922442,0.016006908790203278,0.014489375926128832
595.0,0.015017123975154588,0.015836533366085804,0.01431605417184483
596.0,0.014961754276430652,0.01577831875102169,0.014273660861663338
597.0,0.014866734064622984,0.015713711770253495,0.014187827536081197
598.0,0.014747260507743191,0.015592068267255633,0.014071657203833167
599.0,0.014674226853671153,0.015487318798390817,0.014004954464244797
600.0,0.014541926451956618,0.01537644282326775,0.013862534976386861
601.0,0.014490673510506511,0.015372175367757528,0.013826370136401903
602.0,0.014362451692713671,0.015211274212974525,0.013733621645424172
603.0,0.014258769432157538,0.015128541694495254,0.01364253662175324
604.0,0.014139441788431744,0.014997445073017908,0.013499293642177154
605.0,0.01412159532755623,0.014981815143452593,0.013481655041664325
606.0,0.013944023206048425,0.014824626289686555,0.01334189006022059
607.0,0.013858951698746964,0.014727980242116443,0.013243943770079987
608.0,0.013738271606144863,0.014629197664571091,0.013160635983610135
609.0,0.0136616137053763,0.01455469028553745,0.013085582187747481
610.0,0.01361251342150733,0.014500506906426841,0.013034159109142934
611.0,0.013455062460247824,0.014346466920509159,0.012881599298014435
612.0,0.013425162238177258,0.014324850419352162,0.012825325126088397
613.0,0.01329920065705943,0.014211846723755472,0.012736283990327852
614.0,0.013200906634036318,0.014093818557048825,0.012625566691068615
615.0,0.013075561561199444,0.013997447963065582,0.012561126571783685
616.0,0.013005162065050068,0.01392658748111772,0.012470530383765078
617.0,0.012908134889915268,0.013839250260393489,0.012387496032925271
618.0,0.012790098876276069,0.013743240968243036,0.012267713605568624
619.0,0.01272197264981131,0.013655651926303762,0.012192003807704417
620.0,0.01264363016132667,0.01357455208272418,0.012143292019874834
621.0,0.012533043532531526,0.013479305166894363,0.012061002102232335
622.0,0.012402429760276067,0.013358622155561325,0.01193124809675043
623.0,0.01231484258013977,0.013294647810616993,0.011868699008805252
624.0,0.012226222808155954,0.01319743167979682,0.011765077938397258
625.0,0.01218002961239808,0.013129978410677555,0.011727332931615743
626.0,0.012044589548672541,0.01300236637916107,0.011588280615027443
627.0,0.011991914557367957,0.012925311439591919,0.011528643536480462
628.0,0.011923651750267444,0.012878576255777667,0.011486144155884054
629.0,0.011784604437707059,0.01275166064402302,0.011371956626524092
630.0,0.01167372998998028,0.012663563913262368,0.011249701345710683
631.0,0.011608421358784036,0.012565043240378035,0.011182478458356978
632.0,0.011519002007447854,0.012472972281568165,0.011113068012277636
633.0,0.011432384909194215,0.012402155076626035,0.01103040507887457
634.0,0.01134561861320723,0.012322442183092771,0.010931218682881669
635.0,0.011240510841146838,0.012238003757193,0.010864729852897926
636.0,0.011152153285456757,0.012162249574891707,0.010774256575403202
637.0,0.011061383244640606,0.012059492898600404,0.010694066174257047
638.0,0.010951832377106138,0.011905371912461908,0.010570966601917699
639.0,0.01088530339184358,0.011890430330867304,0.010527620495623814
640.0,0.010773592328338247,0.011788727549248588,0.010440750697966725
641.0,0.010702242437827166,0.01171006679889983,0.010356745295416771
642.0,0.010625424148443354,0.011606002407638902,0.010265913552794501
643.0,0.010529197445443346,0.011517215326844915,0.010204904637136176
644.0,0.010453989907936037,0.011461105826024552,0.01012859941868551
645.0,0.010346315014519625,0.011349818112174883,0.010033938609399782
646.0,0.010253491376156472,0.011256377816847766,0.009962660802538966
647.0,0.010198151892190588,0.011168772108832332,0.009883412333539501
648.0,0.010062768461752454,0.01108157846037344,0.009770664174535556
649.0,0.009982193372234627,0.011012548103732691,0.009723465685605628
650.0,0.009917373880731726,0.01094002106690852,0.009640747717056508
651.0,0.009817789645635126,0.010815665734352458,0.009547406287359542
652.0,0.009726671433682402,0.01073599211060321,0.009455693061888603
653.0,0.00964168745547261,0.01063662746224196,0.00940064813498702
654.0,0.00959867258316042,0.01057254763381371,0.009336843835605391
655.0,0.009441494206749189,0.010467309803243091,0.009199549483636287
656.0,0.009396608448638051,0.010404423673792193,0.009149453224932725
657.0,0.009309123914180355,0.010311298218368698,0.009065937246912131
658.0,0.009232628477627361,0.010230921990985246,0.00898485634417892
659.0,0.009133507683061867,0.01014119922941859,0.008911078786907669
660.0,0.009026683817362843,0.010035792128673343,0.008792754549839066
661.0,0.008989915542564723,0.009976783488976938,0.008783685101780979
662.0,0.008875238891876068,0.009865961427107838,0.008665824464966809
663.0,0.008790922901582133,0.00979451738363199,0.00857670296684931
664.0,0.008720833567759791,0.009705792821187036,0.008518847470475432
665.0,0.008638563024065427,0.009606739113736348,0.008437789624431768
666.0,0.008554742973472617,0.009543442646156024,0.008373275190804694
667.0,0.008444416062685532,0.009402184679069635,0.008243575227212955
668.0,0.008400646490281815,0.009350178401174445,0.008206823791859521
669.0,0.008306102188119401,0.0092756482000872,0.008142850616427314
670.0,0.008219497967551658,0.00918470557991945,0.008055580006208157
671.0,0.008123062522057233,0.009084053179708533,0.007932021885494937
672.0,0.0080704447860302,0.009017557266315566,0.007880365046751546
673.0,0.007964651127255544,0.008917563862971207,0.007807172884442636
674.0,0.007907591771393682,0.008835074967180088,0.007740410289211755
675.0,0.007811969097557248,0.008740121785164888,0.007640215118579803
676.0,0.0077380377869809445,0.008649912225926214,0.007579015804211042
677.0,0.007649657595517276,0.008559801576078161,0.007477500318110456
678.0,0.007583251231839128,0.008506144185449215,0.007442598547749256
679.0,0.007470872075293117,0.008364671395324761,0.007309404462644395
680.0,0.0074155900784548855,0.008317841850695626,0.007283373276843409
681.0,0.007328842930045325,0.008227598054126314,0.0071786592322358785
682.0,0.007239244135401266,0.008116747838970564,0.007107191687924161
683.0,0.007175097069140782,0.008050393004568923,0.007027847675481482
684.0,0.007066463203662489,0.007943819310643724,0.0069483468503396375
685.0,0.007023576662350208,0.007880289642423662,0.006893337500631293
686.0,0.006922123228615227,0.0077642483297310876,0.006776574879531053
687.0,0.006849307743451749,0.007700998377841748,0.006709194689483403
688.0,0.006766098855778849,0.007620392586703549,0.006642018601149678
689.0,0.006677255897822285,0.007492998188342106,0.006560698709215242
690.0,0.006601911509273827,0.007427515129541955,0.00648857605020544
691.0,0.006523259750407623,0.00732020714187512,0.006404356447086963
692.0,0.006455606953802964,0.007249238068459561,0.006324765287101195
693.0,0.006373309567925415,0.007161031439211422,0.0062626014272843394
694.0,0.006268685725103944,0.00704657669171046,0.006158075654114447
695.0,0.006191026394588435,0.006982448998589466,0.006088958619031698
696.0,0.006094987975757155,0.006873288756218796,0.005985952420296906
697.0,0.006048664444946767,0.006810271626666542,0.005944048359624919
698.0,0.0059467116107740576,0.006686430741000249,0.005853437626823156
699.0,0.005866381304457754,0.006600202473428983,0.0057662676598837235
700.0,0.005805954303882294,0.0065193857948353294,0.00569972857761401
701.0,0.005678022235944652,0.0064217180878274795,0.005587805547949239
702.0,0.005640421672251675,0.0063517250568948325,0.00554919895046662
703.0,0.005525298058465193,0.006225231411671724,0.00544115991676765
704.0,0.005454845503685165,0.0061421747480324695,0.005382382227354395
705.0,0.005387114561593323,0.006053854131471104,0.005277235274463194
706.0,0.005288920513128801,0.00595151894387091,0.005211350289639095
707.0,0.0052123168425068835,0.0058734740243589325,0.0051386903574410355
708.0,0.005119471061378954,0.005742617906591838,0.005015678002761535
709.0,0.005077997471525334,0.005709181308142679,0.004981699892855975
710.0,0.004951449562152276,0.005582845333107208,0.004884915778865371
711.0,0.004866665757063884,0.005490061242960672,0.004792668265619792
712.0,0.00480183988099277,0.005383486375468419,0.004719442436965539
713.0,0.004694388462792235,0.005280067572776203,0.004641907110128614
714.0,0.004654753972920294,0.005226203500851119,0.0045693133489317925
715.0,0.0045215610576410555,0.005090625574129594,0.00443644618874167
716.0,0.0044636347212047974,0.005030380982015379,0.004384168998265609
717.0,0.004375794710031188,0.004929462216993668,0.004298117553749492
718.0,0.004289439650391308,0.0048213052881670064,0.0042167770421694985
719.0,0.004203296717266792,0.004725876766882396,0.0041292495135758864
720.0,0.004112942108642971,0.0046252254532700085,0.004037225498725865
721.0,0.0040504227799418,0.004534409691622166,0.003962830802453187
722.0,0.00394698506493638,0.0044498277236428765,0.0038679104791684627
723.0,0.003861460399990516,0.004329950352288892,0.0037930292301984092
724.0,0.00377203582380871,0.004220808619173779,0.003682206439211736
725.0,0.00372116312005236,0.004158914516774275,0.0036249002272568044
726.0,0.003620078062139327,0.004048923320531833,0.0035442184578346352
727.0,0.0035358485177574405,0.0039728997549517645,0.0034721707646610213
728.0,0.003475139017095057,0.003892875394043017,0.003405952119023258
729.0,0.0034171267766604616,0.003829259718830777,0.0033578810467049637
730.0,0.003352956272517448,0.003759841570007242,0.003270849018481289
731.0,0.0032773534999320526,0.0036569603187746745,0.0032055790378853967
732.0,0.0032324518261761244,0.0036039418863866067,0.003156625571220982
733.0,0.003159078968590259,0.003530055852049025,0.0031007680136819265
734.0,0.0031057241894598916,0.0034764473286403373,0.0030337259562239305
735.0,0.003032913727179986,0.003399421364291528,0.0029727341301888357
736.0,0.0030094554336449475,0.0033649803112241455,0.0029423968117542596
737.0,0.0029298891671186555,0.003284223955997473,0.0028666930670295495
738.0,0.002875315537015978,0.003222389852941123,0.0028103433452615133
739.0,0.002828528955202249,0.003157454376176264,0.002762018105588057
740.0,0.0027819831628719312,0.003111566336886223,0.002715691120910543
741.0,0.0027201829132689455,0.003055781463559997,0.002658315138051305
742.0,0.0026750526875305137,0.00300230338495506,0.002612522717123751
743.0,0.0026227070257118508,0.0029445813560715654,0.002563609063824045
744.0,0.002573636938281016,0.002888520275325589,0.002520408172784233
745.0,0.002539574686822717,0.002832716523234219,0.002468651335943134
746.0,0.0024834032114013547,0.0027712990677324005,0.0024265534153922012
747.0,0.002439436153074558,0.00273063043427529,0.002382422136476037
748.0,0.0024026422340394727,0.002674155008685153,0.002340970951589267
749.0,0.002345046082525379,0.0026308473393691773,0.002296270286241541
750.0,0.0022971599114023837,0.0025747103131619088,0.0022485206980482095
751.0,0.0022737394371433626,0.002543467636203055,0.002214457735507737
752.0,0.002226655738489363,0.0024732821421725717,0.0021708081033071903
753.0,0.002179596003219238,0.0024405349273887026,0.0021392934975986164
754.0,0.002142087067045011,0.002391986497466222,0.002095625466926819
755.0,0.002100128932697035,0.0023563480839673117,0.0020505966861382938
756.0,0.002072286262613776,0.002310927530917204,0.0020121739274529724
757.0,0.002016080526128195,0.0022525437897024303,0.0019713106274808216
758.0,0.001991806367432236,0.002229118381374965,0.0019412236548397765
759.0,0.0019473854821813886,0.002178966960510327,0.0019063046367568761
760.0,0.0019154629887397406,0.0021345140232291093,0.0018595146390981898
761.0,0.0018727560018739872,0.002104845671696308,0.0018249022837313197
762.0,0.0018477760418328234,0.002060711318685211,0.0018092314596521203
763.0,0.0018065014254847005,0.0020240088601791995,0.0017568926456304887
764.0,0.0017621677757693399,0.0019776414561525984,0.001724758610400508
765.0,0.0017415618470211993,0.0019397138441417548,0.0016992199054709643
766.0,0.001704885569495744,0.0018969198615534973,0.0016521239239389212
767.0,0.0016844287219501652,0.0018717991853108868,0.0016312498448917546
768.0,0.0016302098609029818,0.0018235274113379363,0.0015888654074146188
769.0,0.0016188565983108127,0.0018056971930458224,0.0015712668339653757
770.0,0.0015842743464610128,0.0017540072876151339,0.0015332925136798384
771.0,0.0015468342744698032,0.0017201546850765454,0.0015047529834967504
772.0,0.001510354347176222,0.0016829751269495296,0.0014617449556627558
773.0,0.0014906395292317873,0.0016552315517595684,0.0014519015885739682
774.0,0.0014605597853902354,0.0016227147960359604,0.0014188747765288745
775.0,0.00141878756531864,0.0015815338200089312,0.0013867945529491528
776.0,0.0013997351980363515,0.0015489098362976774,0.0013549269581797528
777.0,0.0013728329357322407,0.0015355043555905095,0.001339837891116116
778.0,0.0013437932262716779,0.001488076236324519,0.0013024329570102983
779.0,0.0013106469227512124,0.001462807481132874,0.0012719183280408947
780.0,0.0012834352885787118,0.0014218885024350047,0.0012464822043683872
781.0,0.0012647799831466073,0.00141171654287263,0.0012234321846695039
782.0,0.0012372063111709148,0.001376377001254986,0.0011992449474975049
783.0,0.0011969417126671978,0.0013329836204985107,0.001160702749265914
784.0,0.0011903506641816415,0.0013237037581746317,0.0011523244457788701
785.0,0.001165262936847468,0.001288012080017747,0.001125972440713935
786.0,0.001120697322728748,0.001252743020709474,0.0010955008541710162
787.0,0.0011036903208428935,0.0012236757629172763,0.0010651938297090145
788.0,0.001091023828241375,0.0012068291481242795,0.0010527528491539582
789.0,0.0010630511734955992,0.001175710395296812,0.0010304931776251322
790.0,0.0010313216954148262,0.001144392997107442,0.0010004873951545339
791.0,0.0010136480074138972,0.0011129096294146168,0.0009797434426859425
792.0,0.0009922421111813824,0.0011033704237170272,0.0009606516490263653
793.0,0.0009662558399950209,0.001068363646017544,0.0009375724999971588
794.0,0.0009368717147474453,0.0010433141012604903,0.0009086482733486136
795.0,0.0009282776366884962,0.0010203627917019162,0.0008959117332758492
796.0,0.0008963426202399058,0.00099438830686231,0.0008749857034946156
797.0,0.0008784655102277247,0.0009751731382029489,0.0008488994504268506
798.0,0.0008534228366063681,0.0009471735509884856,0.0008241311470215935
799.0,0.0008377434498637204,0.0009310820779808625,0.0008141338856537881
800.0,0.0008178995258156493,0.00090548655430209,0.0007925205954732964
801.0,0.0007956551574781205,0.0008815236263866426,0.0007740182844790916
802.0,0.0007718381639354508,0.0008611032679710389,0.000749238783079609
803.0,0.0007628606784972846,0.0008431499639396628,0.0007362755326825933
804.0,0.0007401178422637341,0.0008211330010519725,0.0007093942501275424
805.0,0.0007150591348756563,0.0007961034843736506,0.0006899436421040035
806.0,0.000698441511905313,0.0007711977542087408,0.0006727383781574107
807.0,0.0006839326174298089,0.0007609298216219295,0.0006610163693120619
808.0,0.0006655009667852183,0.0007336754729728692,0.0006440401151728537
809.0,0.0006415775658009513,0.0007156563894181837,0.0006221831828385502
810.0,0.000628929453069576,0.0006933939863080024,0.0006039512153329735
811.0,0.0006174787845674612,0.0006788982229631103,0.0005947379390834717
812.0,0.000591195072584077,0.0006539668354592713,0.0005750586694321997
813.0,0.000569428925937294,0.0006297294332375557,0.0005532761561049878
814.0,0.000565835906325675,0.0006261450526035424,0.0005454334060612761
815.0,0.0005481830510562395,0.0006059351857299282,0.0005266737819078917
816.0,0.0005274391365993954,0.0005854128215833576,0.0005109623860856347
817.0,0.0005101028007375346,0.0005670991130508304,0.0004907915752159986
818.0,0.0005008136473971136,0.0005591717347270445,0.000489013278994283
819.0,0.0004860584630045559,0.0005336907686778739,0.0004660488454996422
820.0,0.0004621161051315846,0.0005152039479501135,0.0004440065422845145
821.0,0.00045504548091255154,0.000502661187310717,0.000439674797741231
822.0,0.0004434546698034297,0.0004965601673885848,0.0004331003293143732
823.0,0.0004298227922351777,0.0004714565460602949,0.00041127937968358147
824.0,0.0004068234068225666,0.00045378092281773324,0.00039088253959136595
825.0,0.0003985050946377799,0.00044136301479099363,0.0003846228676572658
826.0,0.00038271074981482376,0.00043138622859677884,0.0003769292884495232
827.0,0.0003693891126524173,0.00040981869922739864,0.00035411614402939916
828.0,0.0003547701132912257,0.0003945570192835653,0.0003406084690823288
829.0,0.00035161132203367365,0.00039001033061946425,0.00034300158551045214
830.0,0.00033493300196765644,0.0003740437941858932,0.0003194423928639971
831.0,0.0003185451666200592,0.00035333198951638514,0.00030871119645980093
832.0,0.0003092806901830345,0.0003417721007382502,0.000297421219558286
833.0,0.000304121486688881,0.0003360948530628439,0.00029186405121987846
834.0,0.0002875933042225246,0.00031870271433171924,0.0002788101651404108
835.0,0.00026881637496473,0.0003036967508435852,0.00026201302307324835
836.0,0.0002638029637340724,0.0002956297799537319,0.00025485297821453993
837.0,0.00025948270097931654,0.0002881927547962104,0.0002489279128427863
838.0,0.00024394289567963428,0.0002713453640771672,0.00023734578155875868
839.0,0.00022731643592944508,0.00025376567364552525,0.0002196071161998093
840.0,0.00022598383333171816,0.0002533782866813939,0.00021778260294059805
841.0,0.00021846999451255835,0.00024242793288076908,0.00021119511451037583
842.0,0.0002051939527999576,0.0002307875116261839,0.00019885998432454412
843.0,0.00018949613833405877,0.00021088851757261007,0.00018277521406466325
844.0,0.0001916100326802302,0.00021277704676596034,0.00018365784753074637
845.0,0.0001790621499161845,0.00019934403369007428,0.0001738173647457501
846.0,0.00016830094450735565,0.00018724355411476131,0.00015934116377639164
847.0,0.00015960495665149715,0.00017998164555184262,0.00015433702424164525
848.0,0.00015336661531045807,0.00017225552351227507,0.00015131664860122717
849.0,0.0001412462115554828,0.00015899933049709768,0.00013855500366856418
850.0,0.00013314677782626412,0.0001488981006722624,0.0001280453298636384
851.0,0.00013191820527991272,0.00014698019753161756,0.00012910606276774156
852.0,0.00012677147018144456,0.00014247176586897127,0.00012159934244535602
853.0,0.0001094711440742667,0.00012462106288114414,0.00010885380238836839
854.0,0.00010210982229506922,0.00011676105687180962,9.876225506826221e-05
855.0,0.00010581034303538454,0.00012049500816218343,0.00010322225499071372
856.0,0.00010060194715709369,0.00011041653993449483,9.55212999242218e-05
857.0,8.229095881783451e-05,9.470068558017992e-05,8.02794936320381e-05
858.0,7.520004093566802e-05,8.697659472383515e-05,7.64826792883069e-05
859.0,8.369470382287066e-05,9.658867634867238e-05,8.252255020638369e-05
860.0,7.4758524523987e-05,8.53244647712697e-05,7.372554598852108e-05
861.0,5.910431443092434e-05,6.602602765464742e-05,5.9005962353592094e-05
862.0,5.748144415087193e-05,6.545089389608575e-05,5.727238637562282e-05
863.0,6.122799355975479e-05,7.205902280775255e-05,6.079034840679893e-05
864.0,5.301521332762174e-05,6.166959513232517e-05,5.421518399076392e-05
865.0,3.942414907099939e-05,4.474122346287777e-05,3.929231045593211e-05
866.0,4.4710331370559814e-05,5.007519052841675e-05,4.231395989745915e-05
867.0,4.302209043916416e-05,4.82849633563549e-05,4.273106674885478e-05
868.0,3.637538694410338e-05,4.106952689880504e-05,3.586848431682386e-05
869.0,2.2496386353804068e-05,2.588360108554684e-05,2.1521602348657467e-05
870.0,3.030913020870999e-05,3.57984858498963e-05,2.9695960079736943e-05
871.0,2.759990132075523e-05,3.2070468212368205e-05,2.7614027618119153e-05
872.0,2.310675386745065e-05,2.668272172961225e-05,2.2485184850308138e-05
873.0,1.1604708166505525e-05,1.3546995844283989e-05,1.214857181096584e-05
874.0,1.861231497874246e-05,2.174059758355634e-05,1.8527177875171427e-05
875.0,1.5459221832534345e-05,1.783888806647061e-05,1.55694400931396e-05
876.0,1.1935082005255143e-05,1.4424729979543151e-05,1.19983464561665e-05
877.0,5.749299591264845e-06,6.6479863748959885e-06,5.598492722251053e-06
878.0,8.565536924150711e-06,1.0523371688769182e-05,8.911466541534294e-06
879.0,6.811516541355817e-06,7.352005992750789e-06,6.758795661238601e-06
880.0,4.9423594112380854e-06,5.5480307447654635e-06,4.924286685575764e-06
881.0,1.6955507303680245e-06,1.8763788963569135e-06,1.956076829521872e-06
882.0,2.6434712983883155e-06,3.3587579835549405e-06,2.5912574635533446e-06
883.0,1.375836941150663e-06,1.9848439699315844e-06,1.5698345190283004e-06
884.0,4.744034199944739e-07,4.613412054322436e-07,5.178866693635671e-07
885.0,3.6910580430420577e-07,5.205184479274274e-07,5.600176342783987e-07
886.0,7.369021637256453e-08,1.2911648540875453e-07,8.777068663767757e-08
